NrSiblings,MathScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
1,57,2,2,0,False,True,False,False,False,True,True,False
5,69,1,1,1,True,False,False,True,False,False,False,True
3,56,1,1,0,False,False,True,False,False,True,True,True
0,91,3,1,0,True,False,True,False,False,True,False,True
4,82,2,1,1,False,False,False,False,False,True,True,False
1,60,0,1,1,False,False,True,False,False,True,True,True
3,88,3,1,1,True,False,False,True,False,True,True,False
1,95,4,1,1,True,False,False,True,False,True,True,True
3,61,2,0,0,True,False,True,False,False,False,False,False
2,36,0,1,2,False,False,True,False,False,False,True,True
2,59,0,1,2,True,False,True,False,False,False,False,True
4,97,1,0,1,True,False,False,False,False,True,False,True
2,60,3,2,0,False,False,True,False,False,False,True,False
0,99,1,2,0,True,False,False,True,False,True,False,True
1,66,2,0,1,True,True,False,False,False,False,False,True
2,50,1,2,1,True,False,False,True,False,False,True,False
0,45,0,2,1,False,False,True,False,False,True,False,True
1,64,1,0,1,True,False,False,True,False,True,True,True
2,81,0,2,1,True,True,False,False,False,True,True,True
2,67,3,1,2,False,True,False,False,False,True,False,True
5,75,0,1,1,False,False,True,False,False,True,True,False
0,71,0,1,1,True,False,False,False,False,True,True,True
2,88,1,2,1,True,False,False,False,True,True,True,True
2,73,2,0,1,False,False,False,True,False,True,True,True
3,42,0,1,2,True,False,False,True,False,True,True,False
1,76,2,1,2,False,False,False,True,False,False,False,True
2,67,0,0,0,False,True,False,False,False,False,True,True
2,76,0,2,1,False,False,False,False,True,True,False,True
1,67,0,1,0,True,True,False,False,False,True,True,True
1,63,3,0,1,False,True,False,False,False,True,False,True
4,62,2,2,2,False,False,True,False,False,True,True,True
2,62,1,1,0,False,False,False,False,True,False,True,True
2,51,0,2,1,False,False,True,False,False,True,True,True
2,66,1,0,1,False,False,False,True,False,True,False,True
3,52,0,1,2,True,False,True,False,False,False,False,True
7,70,0,2,1,False,False,False,False,False,True,False,True
2,82,1,1,0,False,False,False,True,False,True,False,True
2,65,2,1,1,False,False,False,False,False,True,False,False
1,73,0,1,1,False,True,False,False,False,True,True,True
5,79,2,1,2,True,False,True,False,False,False,True,False
1,71,0,1,2,True,False,False,True,False,True,True,False
3,43,2,1,1,False,False,False,True,False,False,True,True
4,90,2,1,1,True,False,False,True,False,True,True,True
2,70,0,0,1,True,False,True,False,False,True,True,False
2,54,1,2,0,False,False,False,True,False,False,True,True
5,65,0,1,1,False,False,True,False,False,True,True,True
2,50,0,1,1,False,False,True,False,False,False,False,False
2,63,1,1,1,False,False,True,False,False,False,False,True
4,74,3,1,0,False,True,False,False,False,False,True,False
5,75,1,2,1,True,False,True,False,False,True,True,True
3,81,2,1,1,True,False,False,True,False,True,False,True
2,62,0,0,0,False,False,True,False,False,False,True,False
0,50,2,1,0,True,False,False,True,False,False,True,True
1,71,1,2,1,False,False,True,False,False,True,True,True
2,65,2,1,1,False,False,True,False,False,True,True,False
2,71,0,2,1,False,False,False,True,False,True,False,True
2,50,1,1,1,False,True,False,False,False,True,False,True
1,73,1,1,1,False,False,False,False,True,True,False,True
1,72,0,1,2,False,False,True,False,False,True,False,False
1,83,2,2,1,True,False,False,True,False,False,True,True
3,63,1,1,1,True,False,False,True,False,False,True,True
6,66,0,2,0,False,False,False,True,False,True,True,True
2,63,0,2,1,True,True,False,False,False,True,True,True
2,29,4,2,1,False,False,True,False,False,False,False,True
1,61,1,2,0,True,True,False,False,False,True,True,True
2,97,4,1,2,False,False,False,False,True,True,False,True
0,85,1,1,1,True,False,False,False,True,True,False,True
2,81,2,2,2,True,False,True,False,False,False,True,True
2,53,0,1,1,True,False,False,False,False,False,True,True
3,93,1,1,1,True,False,False,False,True,False,True,True
5,47,2,0,1,False,False,True,False,False,True,True,True
1,70,2,1,0,False,False,False,False,True,False,True,False
0,67,3,1,2,False,False,True,False,False,False,False,True
2,79,2,2,1,False,False,False,True,False,True,True,True
1,49,0,1,1,False,False,True,False,False,True,True,True
2,81,1,1,2,False,False,False,True,False,False,True,False
1,72,2,1,0,False,False,True,False,False,True,False,True
3,57,3,1,0,False,False,False,False,False,True,True,False
2,57,2,1,1,False,False,False,True,False,True,False,True
3,64,0,0,1,True,False,True,False,False,False,True,True
4,81,3,2,1,False,False,False,False,True,True,False,True
2,86,3,2,0,True,False,False,False,False,True,False,True
2,61,1,0,1,False,False,False,True,False,True,True,True
3,57,0,1,0,False,True,False,False,False,False,False,True
2,63,0,2,1,True,False,False,False,False,False,True,True
2,47,0,2,1,True,False,False,True,False,True,True,True
3,66,1,1,1,True,False,True,False,False,True,True,True
2,83,0,0,0,True,False,False,True,False,True,True,True
0,42,2,1,1,False,False,False,True,False,False,False,True
0,93,1,1,1,True,False,True,False,False,True,False,True
2,80,0,1,1,False,False,False,False,True,True,False,True
3,98,1,1,1,False,False,False,True,False,True,True,True
1,79,4,1,0,True,False,False,True,False,True,True,False
1,63,0,2,2,False,True,False,False,False,True,False,False
0,75,2,2,0,False,True,False,False,False,False,False,True
1,68,2,0,0,True,False,True,False,False,True,False,True
4,96,2,1,1,False,False,True,False,False,True,False,True
3,78,0,2,1,False,False,True,False,False,True,True,True
2,63,1,2,1,False,False,True,False,False,False,True,False
1,56,0,2,1,True,False,False,True,False,False,False,True
2,73,0,2,0,False,True,False,False,False,False,True,True
2,51,0,2,1,True,False,True,False,False,True,True,False
4,48,1,1,2,True,True,False,False,False,True,True,True
4,76,1,0,0,True,False,False,False,True,True,False,True
3,66,0,1,2,False,False,False,False,True,True,False,True
0,70,0,2,1,True,False,False,False,True,True,False,True
1,70,0,1,0,False,False,False,True,False,False,True,True
3,52,1,2,0,True,False,True,False,False,True,True,False
5,65,2,1,0,False,True,False,False,False,False,False,True
2,86,1,0,2,False,False,True,False,False,True,False,True
4,55,0,1,1,True,False,True,False,False,True,True,True
1,52,1,0,2,False,False,False,False,True,False,True,True
5,64,4,1,0,True,False,True,False,False,True,True,False
0,94,2,2,1,True,False,True,False,False,True,True,True
6,53,1,1,1,False,False,True,False,False,False,False,False
2,81,2,1,1,True,False,False,True,False,True,True,False
0,62,0,2,1,True,False,True,False,False,False,True,True
2,79,3,0,2,True,False,False,True,False,True,True,True
1,37,2,1,1,False,False,True,False,False,False,True,True
4,81,0,1,1,False,False,True,False,False,True,True,True
4,59,2,1,1,False,False,True,False,False,True,False,True
2,56,1,2,1,True,True,False,False,False,False,True,True
4,71,2,2,0,True,False,True,False,False,True,True,False
1,71,0,2,1,True,False,False,True,False,True,True,True
1,69,1,1,1,True,False,True,False,False,True,True,True
4,50,3,1,1,False,False,True,False,False,False,True,False
4,87,1,1,1,True,True,False,False,False,True,False,True
1,67,1,0,2,True,False,False,False,True,True,True,True
1,77,0,1,1,False,False,True,False,False,True,False,False
4,59,2,2,1,True,False,True,False,False,False,True,True
4,86,2,1,2,False,False,False,False,True,True,True,True
2,56,1,1,2,True,False,False,True,False,True,True,False
3,70,3,1,1,True,False,False,False,True,False,False,False
5,53,1,2,1,False,False,False,True,False,False,False,True
1,69,1,1,1,True,True,False,False,False,True,False,True
1,53,0,1,1,False,False,True,False,False,False,True,True
1,48,0,1,1,False,False,False,True,False,True,True,True
4,75,0,0,1,True,False,False,True,False,True,False,False
2,60,0,0,1,False,True,False,False,False,True,True,True
0,60,1,1,1,True,False,False,True,False,True,True,True
0,74,0,1,1,False,True,False,False,False,True,True,True
1,57,0,2,0,False,False,True,False,False,True,False,True
0,76,0,1,1,True,True,False,False,False,True,False,True
1,67,0,0,2,False,False,False,True,False,True,True,True
1,56,1,0,1,True,False,False,False,False,False,True,True
0,50,0,1,0,True,True,False,False,False,True,True,True
3,79,3,2,2,True,False,False,True,False,True,True,True
0,48,0,0,0,False,True,False,False,False,False,False,True
3,62,3,1,1,False,False,True,False,False,False,True,True
3,64,3,0,1,True,True,False,False,False,True,True,False
4,48,0,2,0,False,True,False,False,False,False,True,True
1,65,0,2,0,False,True,False,False,False,True,True,False
4,36,1,2,1,False,False,True,False,False,False,True,False
1,74,4,1,2,False,False,True,False,False,True,False,True
1,96,2,2,1,True,False,False,False,True,True,False,False
2,47,2,2,1,False,False,False,True,False,False,True,False
1,75,4,1,0,False,True,False,False,False,True,True,True
4,76,0,1,1,False,True,False,False,False,False,False,False
4,52,2,1,1,False,False,True,False,False,True,False,True
3,88,3,1,0,True,False,True,False,False,True,False,False
2,32,0,1,1,False,True,False,False,False,True,False,False
1,74,0,2,1,False,False,False,False,True,False,True,True
1,70,2,2,1,True,False,True,False,False,False,True,True
3,52,4,1,1,False,False,True,False,False,False,True,True
3,49,0,1,2,False,True,False,False,False,True,True,True
2,63,1,2,2,False,False,True,False,False,False,True,True
0,65,0,2,0,True,False,False,True,False,False,True,True
1,83,0,0,0,True,False,False,False,True,True,False,False
1,43,0,2,1,False,True,False,False,False,True,True,True
3,58,2,2,1,False,False,False,False,True,False,False,False
0,70,0,1,1,True,False,False,True,False,True,True,True
0,70,2,1,1,False,False,False,False,True,False,True,True
4,69,2,1,1,True,False,False,False,True,True,True,False
1,50,2,0,1,False,False,True,False,False,True,True,True
2,67,0,1,1,True,False,True,False,False,True,False,False
1,84,1,2,1,False,True,False,False,False,True,True,True
3,70,1,0,1,False,False,True,False,False,True,True,True
3,72,1,1,0,True,False,False,False,False,False,True,True
2,62,1,1,0,False,False,False,True,False,False,True,True
4,42,0,1,2,False,False,False,False,True,False,True,False
5,90,0,1,1,True,False,True,False,False,True,True,True
3,59,3,1,1,True,True,False,False,False,True,True,True
1,51,0,1,1,True,False,False,False,False,True,True,False
1,46,0,1,2,True,False,False,False,False,False,True,True
3,53,4,2,0,False,False,True,False,False,True,False,True
2,89,0,1,2,True,False,False,False,True,True,False,True
0,74,0,1,2,False,False,True,False,False,True,True,True
2,96,0,2,1,True,True,False,False,False,True,False,False
0,62,3,2,1,True,False,False,True,False,False,False,True
1,60,0,1,1,False,True,False,False,False,False,True,True
3,74,0,1,0,False,False,True,False,False,True,True,False
3,85,0,1,1,False,False,False,False,False,True,False,True
1,50,1,2,1,True,False,False,False,True,False,False,True
3,49,0,1,2,False,False,True,False,False,False,True,False
3,56,2,1,1,False,False,True,False,False,False,False,True
2,64,0,2,0,False,False,True,False,False,True,True,True
0,67,0,2,0,True,True,False,False,False,True,True,True
3,64,1,2,2,False,False,False,False,False,False,True,True
1,63,3,0,2,True,False,False,False,False,True,True,True
2,59,1,2,1,True,True,False,False,False,True,True,True
2,61,0,2,1,False,False,True,False,False,True,False,True
3,77,0,2,2,True,False,False,False,True,True,True,False
6,79,0,2,2,False,False,False,False,False,True,False,True
1,57,2,2,0,True,True,False,False,False,False,False,True
4,39,0,1,1,False,False,False,True,False,False,True,True
0,65,0,2,1,True,False,True,False,False,True,True,True
2,76,1,1,2,True,True,False,False,False,False,False,True
0,39,0,2,0,False,False,False,True,False,False,False,True
1,88,4,1,0,True,False,False,False,True,True,True,True
7,91,4,1,1,True,False,True,False,False,True,False,True
4,60,0,2,1,False,False,True,False,False,True,True,False
0,82,2,2,1,True,False,False,True,False,True,True,True
2,69,4,0,1,True,False,True,False,False,True,True,True
3,59,0,1,0,False,False,False,False,False,True,True,True
1,86,1,2,0,False,False,False,False,True,True,True,False
2,77,0,0,0,True,False,False,False,True,True,True,False
2,62,0,1,1,True,False,True,False,False,True,True,True
0,96,3,2,0,False,True,False,False,False,True,True,True
1,77,1,2,1,True,True,False,False,False,False,True,False
2,66,3,2,1,False,False,True,False,False,True,True,False
3,87,2,1,1,True,False,True,False,False,False,True,True
2,51,2,0,1,False,False,True,False,False,True,True,True
4,83,4,1,2,False,False,False,False,True,False,True,True
2,37,3,1,0,True,False,False,True,False,False,False,False
1,70,1,2,0,False,False,True,False,False,True,False,True
3,99,2,2,1,True,False,True,False,False,True,True,True
3,79,3,0,1,True,False,False,True,False,True,False,False
1,60,2,2,0,True,True,False,False,False,True,True,False
3,80,2,1,2,True,False,False,False,True,False,False,True
1,59,0,1,1,True,True,False,False,False,True,True,True
1,82,2,1,1,True,True,False,False,False,True,False,True
1,84,2,0,0,True,False,False,False,True,False,True,True
3,41,3,1,0,False,False,True,False,False,False,True,True
7,80,0,1,1,True,False,True,False,False,False,True,False
3,81,1,1,1,True,False,False,True,False,True,True,True
2,57,0,1,1,True,False,True,False,False,True,True,True
3,64,2,1,1,False,False,True,False,False,True,True,False
3,61,3,1,0,True,False,True,False,False,True,False,True
3,70,3,2,0,False,False,False,False,True,True,False,False
5,67,0,2,2,False,True,False,False,False,False,True,True
1,56,3,1,2,True,False,False,True,False,False,True,True
0,47,2,0,0,False,False,False,False,True,True,True,True
3,69,1,1,1,False,False,False,True,False,False,True,False
3,42,0,1,0,True,False,False,True,False,False,True,False
1,88,1,2,1,False,False,False,False,True,True,False,False
1,87,2,2,1,False,False,False,False,True,True,True,True
0,90,0,1,2,True,False,False,True,False,True,False,True
3,55,2,0,0,False,False,False,False,True,True,True,True
5,32,1,2,1,False,False,False,False,True,False,True,False
3,37,0,2,1,True,True,False,False,False,False,True,True
3,62,0,2,0,False,True,False,False,False,False,False,True
3,64,0,1,0,True,False,False,True,False,True,False,False
1,65,0,1,1,False,False,False,True,False,True,False,True
3,85,4,1,1,True,False,False,True,False,True,True,False
2,73,4,1,1,False,False,True,False,False,True,True,True
0,32,0,1,0,False,False,False,False,False,False,False,True
0,93,3,1,1,False,False,False,True,False,False,False,True
4,69,0,2,1,False,False,False,True,False,False,True,True
2,82,0,0,0,True,False,False,True,False,True,True,True
0,56,3,2,0,True,True,False,False,False,True,True,True
1,67,3,1,1,False,False,True,False,False,False,True,False
1,67,3,1,0,True,False,True,False,False,True,False,False
3,50,3,1,1,True,False,False,True,False,False,True,True
1,71,1,2,1,False,False,False,False,False,True,True,False
3,52,3,1,1,False,False,True,False,False,True,False,True
2,46,3,2,0,False,False,True,False,False,False,False,True
2,47,2,1,2,False,True,False,False,False,False,True,True
2,70,1,2,1,False,False,False,False,True,True,True,False
7,100,3,2,1,True,False,False,False,True,True,False,True
1,43,0,2,0,False,False,True,False,False,True,True,True
0,58,2,2,1,False,False,True,False,False,True,False,True
1,91,1,1,1,True,True,False,False,False,True,False,True
1,71,0,2,0,True,False,False,True,False,True,True,False
1,54,2,1,1,False,True,False,False,False,False,True,False
0,74,0,1,1,True,False,False,True,False,False,True,True
2,76,0,2,1,True,False,False,False,True,True,False,False
1,66,0,1,2,False,False,False,True,False,False,False,True
